'_id.distrito',_id.concelho,_id.partido,votos_distrito_partido_concelho
Aveiro,Albergaria-a-Velha,PPDPSD,4845.0
Aveiro,Albergaria-a-Velha,PS,4041.0
Aveiro,Albergaria-a-Velha,CDSPP,2219.0
Aveiro,Albergaria-a-Velha,PCPPEV,305.0
Aveiro,Albergaria-a-Velha,BE,86.0
Aveiro,Albergaria-a-Velha,PCTPMRPP,38.0
Aveiro,Albergaria-a-Velha,PPM,35.0
Aveiro,Albergaria-a-Velha,PSN,35.0
Aveiro,Albergaria-a-Velha,PH,25.0
Aveiro,Albergaria-a-Velha,MPT,15.0
Aveiro,Anadia,PPDPSD,7549.0
Aveiro,Anadia,PS,5673.0
Aveiro,Anadia,CDSPP,2270.0
Aveiro,Anadia,PCPPEV,371.0
Aveiro,Anadia,BE,193.0
Aveiro,Anadia,PCTPMRPP,57.0
Aveiro,Anadia,PPM,55.0
Aveiro,Anadia,PH,51.0
Aveiro,Anadia,MPT,36.0
Aveiro,Anadia,PSN,28.0
Aveiro,Arouca,PPDPSD,6033.0
Aveiro,Arouca,PS,3815.0
Aveiro,Arouca,CDSPP,2227.0
Aveiro,Arouca,PCPPEV,207.0
Aveiro,Arouca,BE,94.0
Aveiro,Arouca,PPM,85.0
Aveiro,Arouca,PH,50.0
Aveiro,Arouca,PSN,43.0
Aveiro,Arouca,PCTPMRPP,35.0
Aveiro,Arouca,MPT,20.0
Aveiro,Aveiro,PS,13692.0
Aveiro,Aveiro,PPDPSD,13046.0
Aveiro,Aveiro,CDSPP,6583.0
Aveiro,Aveiro,PCPPEV,1391.0
Aveiro,Aveiro,BE,1001.0
Aveiro,Aveiro,PCTPMRPP,149.0
Aveiro,Aveiro,PPM,109.0
Aveiro,Aveiro,PH,99.0
Aveiro,Aveiro,MPT,98.0
Aveiro,Aveiro,PSN,55.0
Aveiro,Castelo de Paiva,PS,4344.0
Aveiro,Castelo de Paiva,PPDPSD,3663.0
Aveiro,Castelo de Paiva,CDSPP,426.0
Aveiro,Castelo de Paiva,PCPPEV,156.0
Aveiro,Castelo de Paiva,BE,89.0
Aveiro,Castelo de Paiva,PCTPMRPP,28.0
Aveiro,Castelo de Paiva,PH,27.0
Aveiro,Castelo de Paiva,PPM,19.0
Aveiro,Castelo de Paiva,PSN,17.0
Aveiro,Castelo de Paiva,MPT,17.0
Aveiro,Espinho,PS,9549.0
Aveiro,Espinho,PPDPSD,6587.0
Aveiro,Espinho,PCPPEV,1771.0
Aveiro,Espinho,CDSPP,1767.0
Aveiro,Espinho,BE,378.0
Aveiro,Espinho,PCTPMRPP,148.0
Aveiro,Espinho,PPM,86.0
Aveiro,Espinho,MPT,56.0
Aveiro,Espinho,PH,36.0
Aveiro,Espinho,PSN,26.0
Aveiro,Estarreja,PPDPSD,5645.0
Aveiro,Estarreja,PS,4984.0
Aveiro,Estarreja,CDSPP,1668.0
Aveiro,Estarreja,PCPPEV,550.0
Aveiro,Estarreja,BE,189.0
Aveiro,Estarreja,PCTPMRPP,57.0
Aveiro,Estarreja,PPM,46.0
Aveiro,Estarreja,PH,39.0
Aveiro,Estarreja,MPT,29.0
Aveiro,Estarreja,PSN,25.0
Aveiro,Mealhada,PS,5340.0
Aveiro,Mealhada,PPDPSD,2873.0
Aveiro,Mealhada,CDSPP,581.0
Aveiro,Mealhada,PCPPEV,570.0
Aveiro,Mealhada,BE,154.0
Aveiro,Mealhada,PCTPMRPP,46.0
Aveiro,Mealhada,PPM,28.0
Aveiro,Mealhada,PH,22.0
Aveiro,Mealhada,PSN,20.0
Aveiro,Mealhada,MPT,16.0
Aveiro,Murtosa,PPDPSD,2760.0
Aveiro,Murtosa,PS,1000.0
Aveiro,Murtosa,CDSPP,428.0
Aveiro,Murtosa,PCPPEV,54.0
Aveiro,Murtosa,BE,23.0
Aveiro,Murtosa,PH,17.0
Aveiro,Murtosa,PPM,13.0
Aveiro,Murtosa,MPT,10.0
Aveiro,Murtosa,PSN,6.0
Aveiro,Murtosa,PCTPMRPP,5.0
Aveiro,Oliveira de Azemeis,PS,15939.0
Aveiro,Oliveira de Azemeis,PPDPSD,13787.0
Aveiro,Oliveira de Azemeis,CDSPP,5288.0
Aveiro,Oliveira de Azemeis,PCPPEV,887.0
Aveiro,Oliveira de Azemeis,BE,312.0
Aveiro,Oliveira de Azemeis,PCTPMRPP,122.0
Aveiro,Oliveira de Azemeis,PPM,110.0
Aveiro,Oliveira de Azemeis,PH,96.0
Aveiro,Oliveira de Azemeis,MPT,81.0
Aveiro,Oliveira de Azemeis,PSN,67.0
Aveiro,Oliveira do Bairro,PPDPSD,5481.0
Aveiro,Oliveira do Bairro,CDSPP,2889.0
Aveiro,Oliveira do Bairro,PS,1923.0
Aveiro,Oliveira do Bairro,PCPPEV,167.0
Aveiro,Oliveira do Bairro,BE,56.0
Aveiro,Oliveira do Bairro,PH,38.0
Aveiro,Oliveira do Bairro,PPM,31.0
Aveiro,Oliveira do Bairro,MPT,24.0
Aveiro,Oliveira do Bairro,PCTPMRPP,23.0
Aveiro,Oliveira do Bairro,PSN,15.0
Aveiro,Ovar,PS,12300.0
Aveiro,Ovar,PPDPSD,8408.0
Aveiro,Ovar,CDSPP,1930.0
Aveiro,Ovar,PCPPEV,1650.0
Aveiro,Ovar,BE,434.0
Aveiro,Ovar,PCTPMRPP,156.0
Aveiro,Ovar,PPM,81.0
Aveiro,Ovar,PH,62.0
Aveiro,Ovar,MPT,61.0
Aveiro,Ovar,PSN,55.0
Aveiro,Santa Maria da Feira,PS,32637.0
Aveiro,Santa Maria da Feira,PPDPSD,25010.0
Aveiro,Santa Maria da Feira,CDSPP,6324.0
Aveiro,Santa Maria da Feira,PCPPEV,2195.0
Aveiro,Santa Maria da Feira,BE,625.0
Aveiro,Santa Maria da Feira,PCTPMRPP,326.0
Aveiro,Santa Maria da Feira,PH,187.0
Aveiro,Santa Maria da Feira,PPM,178.0
Aveiro,Santa Maria da Feira,MPT,171.0
Aveiro,Santa Maria da Feira,PSN,116.0
Aveiro,Sever do Vouga,PPDPSD,3754.0
Aveiro,Sever do Vouga,PS,1929.0
Aveiro,Sever do Vouga,CDSPP,1545.0
Aveiro,Sever do Vouga,PCPPEV,142.0
Aveiro,Sever do Vouga,BE,72.0
Aveiro,Sever do Vouga,PH,34.0
Aveiro,Sever do Vouga,PCTPMRPP,26.0
Aveiro,Sever do Vouga,PPM,21.0
Aveiro,Sever do Vouga,MPT,17.0
Aveiro,Sever do Vouga,PSN,17.0
Aveiro,São João da Madeira,PS,5664.0
Aveiro,São João da Madeira,PPDPSD,3505.0
Aveiro,São João da Madeira,CDSPP,1423.0
Aveiro,São João da Madeira,PCPPEV,607.0
Aveiro,São João da Madeira,BE,206.0
Aveiro,São João da Madeira,PCTPMRPP,47.0
Aveiro,São João da Madeira,MPT,33.0
Aveiro,São João da Madeira,PPM,28.0
Aveiro,São João da Madeira,PH,26.0
Aveiro,São João da Madeira,PSN,12.0
Aveiro,Vagos,PPDPSD,5219.0
Aveiro,Vagos,CDSPP,2928.0
Aveiro,Vagos,PS,1493.0
Aveiro,Vagos,BE,98.0
Aveiro,Vagos,PCPPEV,75.0
Aveiro,Vagos,PPM,25.0
Aveiro,Vagos,PH,21.0
Aveiro,Vagos,MPT,19.0
Aveiro,Vagos,PSN,18.0
Aveiro,Vagos,PCTPMRPP,16.0
Aveiro,Vale de Cambra,PS,5407.0
Aveiro,Vale de Cambra,PPDPSD,4898.0
Aveiro,Vale de Cambra,CDSPP,3088.0
Aveiro,Vale de Cambra,PCPPEV,283.0
Aveiro,Vale de Cambra,BE,138.0
Aveiro,Vale de Cambra,MPT,55.0
Aveiro,Vale de Cambra,PCTPMRPP,44.0
Aveiro,Vale de Cambra,PPM,42.0
Aveiro,Vale de Cambra,PH,40.0
Aveiro,Vale de Cambra,PSN,25.0
Aveiro,Águeda,PS,10104.0
Aveiro,Águeda,PPDPSD,9543.0
Aveiro,Águeda,CDSPP,3242.0
Aveiro,Águeda,PCPPEV,850.0
Aveiro,Águeda,BE,240.0
Aveiro,Águeda,PCTPMRPP,104.0
Aveiro,Águeda,PPM,82.0
Aveiro,Águeda,PH,55.0
Aveiro,Águeda,PSN,54.0
Aveiro,Águeda,MPT,52.0
Aveiro,Ílhavo,PPDPSD,6080.0
Aveiro,Ílhavo,PS,5741.0
Aveiro,Ílhavo,CDSPP,2357.0
Aveiro,Ílhavo,PCPPEV,566.0
Aveiro,Ílhavo,BE,288.0
Aveiro,Ílhavo,PCTPMRPP,84.0
Aveiro,Ílhavo,PPM,74.0
Aveiro,Ílhavo,PH,43.0
Aveiro,Ílhavo,MPT,37.0
Aveiro,Ílhavo,PSN,26.0
Açores,Angra do Heroismo,PS,8094.0
Açores,Angra do Heroismo,PPDPSD,5065.0
Açores,Angra do Heroismo,CDSPP,1005.0
Açores,Angra do Heroismo,BE,191.0
Açores,Angra do Heroismo,PCPPEV,167.0
Açores,Angra do Heroismo,PDA,34.0
Açores,Angra do Heroismo,PCTPMRPP,32.0
Açores,Angra do Heroismo,MPT,32.0
Açores,Calheta,PPDPSD,1101.0
Açores,Calheta,PS,616.0
Açores,Calheta,CDSPP,136.0
Açores,Calheta,PDA,13.0
Açores,Calheta,BE,9.0
Açores,Calheta,PCPPEV,6.0
Açores,Calheta,PCTPMRPP,6.0
Açores,Calheta,MPT,4.0
Açores,Corvo,PPDPSD,117.0
Açores,Corvo,CDSPP,69.0
Açores,Corvo,PS,64.0
Açores,Corvo,BE,6.0
Açores,Corvo,PCPPEV,2.0
Açores,Corvo,PDA,1.0
Açores,Corvo,MPT,0.0
Açores,Corvo,PCTPMRPP,0.0
Açores,Horta,PS,3083.0
Açores,Horta,PPDPSD,2403.0
Açores,Horta,CDSPP,374.0
Açores,Horta,PCPPEV,227.0
Açores,Horta,BE,50.0
Açores,Horta,PCTPMRPP,26.0
Açores,Horta,PDA,12.0
Açores,Horta,MPT,4.0
Açores,Lagoa,PS,2377.0
Açores,Lagoa,PPDPSD,1281.0
Açores,Lagoa,CDSPP,181.0
Açores,Lagoa,PCPPEV,51.0
Açores,Lagoa,BE,38.0
Açores,Lagoa,PCTPMRPP,21.0
Açores,Lagoa,PDA,12.0
Açores,Lagoa,MPT,8.0
Açores,Lajes das Flores,PS,379.0
Açores,Lajes das Flores,PPDPSD,297.0
Açores,Lajes das Flores,PCPPEV,40.0
Açores,Lajes das Flores,CDSPP,30.0
Açores,Lajes das Flores,PCTPMRPP,7.0
Açores,Lajes das Flores,BE,3.0
Açores,Lajes das Flores,MPT,0.0
Açores,Lajes das Flores,PDA,0.0
Açores,Lajes do Pico,PS,1241.0
Açores,Lajes do Pico,PPDPSD,1069.0
Açores,Lajes do Pico,CDSPP,84.0
Açores,Lajes do Pico,PCPPEV,24.0
Açores,Lajes do Pico,BE,18.0
Açores,Lajes do Pico,MPT,5.0
Açores,Lajes do Pico,PCTPMRPP,5.0
Açores,Lajes do Pico,PDA,2.0
Açores,Madalena,PPDPSD,1303.0
Açores,Madalena,PS,1249.0
Açores,Madalena,CDSPP,143.0
Açores,Madalena,PCPPEV,45.0
Açores,Madalena,BE,16.0
Açores,Madalena,PDA,9.0
Açores,Madalena,PCTPMRPP,7.0
Açores,Madalena,MPT,6.0
Açores,Nordeste,PS,1389.0
Açores,Nordeste,PPDPSD,1302.0
Açores,Nordeste,CDSPP,133.0
Açores,Nordeste,PCPPEV,43.0
Açores,Nordeste,BE,14.0
Açores,Nordeste,PDA,12.0
Açores,Nordeste,PCTPMRPP,7.0
Açores,Nordeste,MPT,2.0
Açores,Ponta Delgada,PS,12999.0
Açores,Ponta Delgada,PPDPSD,7459.0
Açores,Ponta Delgada,CDSPP,1247.0
Açores,Ponta Delgada,PCPPEV,555.0
Açores,Ponta Delgada,BE,272.0
Açores,Ponta Delgada,PDA,217.0
Açores,Ponta Delgada,PCTPMRPP,108.0
Açores,Ponta Delgada,MPT,55.0
Açores,Povoação,PS,1421.0
Açores,Povoação,PPDPSD,1157.0
Açores,Povoação,CDSPP,138.0
Açores,Povoação,PCPPEV,48.0
Açores,Povoação,BE,40.0
Açores,Povoação,PDA,23.0
Açores,Povoação,PCTPMRPP,14.0
Açores,Povoação,MPT,2.0
Açores,Praia da Vitória,PS,4471.0
Açores,Praia da Vitória,PPDPSD,3123.0
Açores,Praia da Vitória,CDSPP,552.0
Açores,Praia da Vitória,BE,52.0
Açores,Praia da Vitória,PCPPEV,38.0
Açores,Praia da Vitória,MPT,18.0
Açores,Praia da Vitória,PDA,16.0
Açores,Praia da Vitória,PCTPMRPP,16.0
Açores,Ribeira Grande,PS,4993.0
Açores,Ribeira Grande,PPDPSD,3022.0
Açores,Ribeira Grande,CDSPP,356.0
Açores,Ribeira Grande,BE,166.0
Açores,Ribeira Grande,PCPPEV,133.0
Açores,Ribeira Grande,PCTPMRPP,39.0
Açores,Ribeira Grande,PDA,37.0
Açores,Ribeira Grande,MPT,18.0
Açores,Santa Cruz da Graciosa,PS,1251.0
Açores,Santa Cruz da Graciosa,PPDPSD,1093.0
Açores,Santa Cruz da Graciosa,CDSPP,58.0
Açores,Santa Cruz da Graciosa,BE,14.0
Açores,Santa Cruz da Graciosa,PCPPEV,13.0
Açores,Santa Cruz da Graciosa,PCTPMRPP,9.0
Açores,Santa Cruz da Graciosa,PDA,6.0
Açores,Santa Cruz da Graciosa,MPT,2.0
Açores,Santa Cruz das Flores,PS,599.0
Açores,Santa Cruz das Flores,PPDPSD,308.0
Açores,Santa Cruz das Flores,CDSPP,94.0
Açores,Santa Cruz das Flores,PCPPEV,77.0
Açores,Santa Cruz das Flores,BE,11.0
Açores,Santa Cruz das Flores,PDA,10.0
Açores,Santa Cruz das Flores,PCTPMRPP,5.0
Açores,Santa Cruz das Flores,MPT,3.0
Açores,São Roque do Pico,PS,780.0
Açores,São Roque do Pico,PPDPSD,660.0
Açores,São Roque do Pico,CDSPP,47.0
Açores,São Roque do Pico,PCPPEV,29.0
Açores,São Roque do Pico,BE,10.0
Açores,São Roque do Pico,PDA,6.0
Açores,São Roque do Pico,MPT,4.0
Açores,São Roque do Pico,PCTPMRPP,3.0
Açores,Velas,PPDPSD,1097.0
Açores,Velas,PS,1074.0
Açores,Velas,CDSPP,236.0
Açores,Velas,PCPPEV,30.0
Açores,Velas,BE,28.0
Açores,Velas,PDA,10.0
Açores,Velas,PCTPMRPP,9.0
Açores,Velas,MPT,8.0
Açores,Vila Franca do Campo,PS,2582.0
Açores,Vila Franca do Campo,PPDPSD,1313.0
Açores,Vila Franca do Campo,CDSPP,268.0
Açores,Vila Franca do Campo,PCPPEV,54.0
Açores,Vila Franca do Campo,BE,28.0
Açores,Vila Franca do Campo,PDA,12.0
Açores,Vila Franca do Campo,PCTPMRPP,11.0
Açores,Vila Franca do Campo,MPT,3.0
Açores,Vila do Porto,PS,1285.0
Açores,Vila do Porto,PPDPSD,394.0
Açores,Vila do Porto,CDSPP,64.0
Açores,Vila do Porto,PCPPEV,30.0
Açores,Vila do Porto,BE,26.0
Açores,Vila do Porto,PDA,5.0
Açores,Vila do Porto,PCTPMRPP,5.0
Açores,Vila do Porto,MPT,4.0
Beja,Aljustrel,PS,2608.0
Beja,Aljustrel,PCPPEV,2339.0
Beja,Aljustrel,PPDPSD,480.0
Beja,Aljustrel,CDSPP,165.0
Beja,Aljustrel,PCTPMRPP,119.0
Beja,Aljustrel,BE,91.0
Beja,Aljustrel,PPM,27.0
Beja,Aljustrel,MPT,23.0
Beja,Aljustrel,PSN,11.0
Beja,Almodovar,PS,2501.0
Beja,Almodovar,PPDPSD,1067.0
Beja,Almodovar,PCPPEV,507.0
Beja,Almodovar,CDSPP,188.0
Beja,Almodovar,PCTPMRPP,74.0
Beja,Almodovar,BE,72.0
Beja,Almodovar,PPM,36.0
Beja,Almodovar,MPT,19.0
Beja,Almodovar,PSN,15.0
Beja,Alvito,PS,619.0
Beja,Alvito,PCPPEV,430.0
Beja,Alvito,PPDPSD,258.0
Beja,Alvito,CDSPP,64.0
Beja,Alvito,PCTPMRPP,26.0
Beja,Alvito,BE,16.0
Beja,Alvito,PPM,5.0
Beja,Alvito,MPT,5.0
Beja,Alvito,PSN,3.0
Beja,Barrancos,PS,547.0
Beja,Barrancos,PCPPEV,296.0
Beja,Barrancos,CDSPP,86.0
Beja,Barrancos,PPDPSD,44.0
Beja,Barrancos,PCTPMRPP,26.0
Beja,Barrancos,BE,12.0
Beja,Barrancos,PPM,7.0
Beja,Barrancos,MPT,4.0
Beja,Barrancos,PSN,3.0
Beja,Beja,PS,7992.0
Beja,Beja,PCPPEV,5566.0
Beja,Beja,PPDPSD,2870.0
Beja,Beja,CDSPP,791.0
Beja,Beja,BE,455.0
Beja,Beja,PCTPMRPP,261.0
Beja,Beja,MPT,48.0
Beja,Beja,PPM,43.0
Beja,Beja,PSN,27.0
Beja,Castro Verde,PS,1810.0
Beja,Castro Verde,PCPPEV,1125.0
Beja,Castro Verde,PPDPSD,455.0
Beja,Castro Verde,CDSPP,99.0
Beja,Castro Verde,BE,81.0
Beja,Castro Verde,PCTPMRPP,76.0
Beja,Castro Verde,PPM,15.0
Beja,Castro Verde,MPT,6.0
Beja,Castro Verde,PSN,6.0
Beja,Cuba,PS,1272.0
Beja,Cuba,PCPPEV,988.0
Beja,Cuba,PPDPSD,266.0
Beja,Cuba,CDSPP,71.0
Beja,Cuba,PCTPMRPP,63.0
Beja,Cuba,BE,30.0
Beja,Cuba,PPM,12.0
Beja,Cuba,PSN,8.0
Beja,Cuba,MPT,5.0
Beja,Ferreira do Alentejo,PS,2524.0
Beja,Ferreira do Alentejo,PCPPEV,1479.0
Beja,Ferreira do Alentejo,PPDPSD,644.0
Beja,Ferreira do Alentejo,CDSPP,187.0
Beja,Ferreira do Alentejo,PCTPMRPP,122.0
Beja,Ferreira do Alentejo,BE,79.0
Beja,Ferreira do Alentejo,MPT,21.0
Beja,Ferreira do Alentejo,PPM,16.0
Beja,Ferreira do Alentejo,PSN,13.0
Beja,Moura,PS,3883.0
Beja,Moura,PCPPEV,1753.0
Beja,Moura,PPDPSD,858.0
Beja,Moura,CDSPP,271.0
Beja,Moura,PCTPMRPP,168.0
Beja,Moura,BE,104.0
Beja,Moura,PPM,26.0
Beja,Moura,PSN,22.0
Beja,Moura,MPT,19.0
Beja,Mértola,PS,2135.0
Beja,Mértola,PCPPEV,1797.0
Beja,Mértola,PPDPSD,503.0
Beja,Mértola,PCTPMRPP,141.0
Beja,Mértola,CDSPP,135.0
Beja,Mértola,BE,53.0
Beja,Mértola,PPM,35.0
Beja,Mértola,MPT,23.0
Beja,Mértola,PSN,19.0
Beja,Odemira,PS,7228.0
Beja,Odemira,PCPPEV,2857.0
Beja,Odemira,PPDPSD,2073.0
Beja,Odemira,CDSPP,659.0
Beja,Odemira,PCTPMRPP,318.0
Beja,Odemira,BE,156.0
Beja,Odemira,PPM,117.0
Beja,Odemira,MPT,61.0
Beja,Odemira,PSN,50.0
Beja,Ourique,PS,1649.0
Beja,Ourique,PPDPSD,1206.0
Beja,Ourique,PCPPEV,595.0
Beja,Ourique,CDSPP,119.0
Beja,Ourique,PCTPMRPP,43.0
Beja,Ourique,BE,25.0
Beja,Ourique,PPM,14.0
Beja,Ourique,PSN,9.0
Beja,Ourique,MPT,3.0
Beja,Serpa,PCPPEV,3451.0
Beja,Serpa,PS,3285.0
Beja,Serpa,PPDPSD,1149.0
Beja,Serpa,CDSPP,333.0
Beja,Serpa,PCTPMRPP,149.0
Beja,Serpa,BE,105.0
Beja,Serpa,MPT,30.0
Beja,Serpa,PPM,28.0
Beja,Serpa,PSN,17.0
Beja,Vidigueira,PS,1675.0
Beja,Vidigueira,PCPPEV,894.0
Beja,Vidigueira,PPDPSD,435.0
Beja,Vidigueira,CDSPP,147.0
Beja,Vidigueira,PCTPMRPP,78.0
Beja,Vidigueira,BE,37.0
Beja,Vidigueira,PPM,12.0
Beja,Vidigueira,MPT,12.0
Beja,Vidigueira,PSN,4.0
Braga,Amares,PPDPSD,3882.0
Braga,Amares,PS,3629.0
Braga,Amares,CDSPP,1227.0
Braga,Amares,PCPPEV,213.0
Braga,Amares,BE,55.0
Braga,Amares,PSN,44.0
Braga,Amares,PCTPMRPP,34.0
Braga,Amares,PPM,29.0
Braga,Amares,MPT,23.0
Braga,Amares,PH,21.0
Braga,Amares,POUS,18.0
Braga,Barcelos,PPDPSD,30959.0
Braga,Barcelos,PS,25375.0
Braga,Barcelos,CDSPP,5583.0
Braga,Barcelos,PCPPEV,1791.0
Braga,Barcelos,BE,667.0
Braga,Barcelos,PCTPMRPP,220.0
Braga,Barcelos,PSN,206.0
Braga,Barcelos,PPM,169.0
Braga,Barcelos,MPT,123.0
Braga,Barcelos,POUS,115.0
Braga,Barcelos,PH,112.0
Braga,Braga,PS,38407.0
Braga,Braga,PPDPSD,27251.0
Braga,Braga,CDSPP,7794.0
Braga,Braga,PCPPEV,7273.0
Braga,Braga,BE,2004.0
Braga,Braga,PCTPMRPP,675.0
Braga,Braga,PSN,405.0
Braga,Braga,PPM,313.0
Braga,Braga,MPT,239.0
Braga,Braga,PH,165.0
Braga,Braga,POUS,146.0
Braga,Cabeceiras de Basto,PS,4836.0
Braga,Cabeceiras de Basto,PPDPSD,3867.0
Braga,Cabeceiras de Basto,CDSPP,555.0
Braga,Cabeceiras de Basto,PCPPEV,154.0
Braga,Cabeceiras de Basto,BE,57.0
Braga,Cabeceiras de Basto,PCTPMRPP,31.0
Braga,Cabeceiras de Basto,PSN,26.0
Braga,Cabeceiras de Basto,PH,23.0
Braga,Cabeceiras de Basto,PPM,23.0
Braga,Cabeceiras de Basto,MPT,19.0
Braga,Cabeceiras de Basto,POUS,16.0
Braga,Celorico de Basto,PPDPSD,5412.0
Braga,Celorico de Basto,PS,3826.0
Braga,Celorico de Basto,CDSPP,1167.0
Braga,Celorico de Basto,PCPPEV,184.0
Braga,Celorico de Basto,PSN,62.0
Braga,Celorico de Basto,BE,47.0
Braga,Celorico de Basto,POUS,38.0
Braga,Celorico de Basto,PCTPMRPP,36.0
Braga,Celorico de Basto,PPM,35.0
Braga,Celorico de Basto,PH,35.0
Braga,Celorico de Basto,MPT,26.0
Braga,Esposende,PPDPSD,6862.0
Braga,Esposende,PS,6043.0
Braga,Esposende,CDSPP,2972.0
Braga,Esposende,PCPPEV,508.0
Braga,Esposende,BE,167.0
Braga,Esposende,PCTPMRPP,81.0
Braga,Esposende,PPM,74.0
Braga,Esposende,MPT,63.0
Braga,Esposende,PSN,57.0
Braga,Esposende,PH,43.0
Braga,Esposende,POUS,31.0
Braga,Fafe,PS,15073.0
Braga,Fafe,PPDPSD,9374.0
Braga,Fafe,CDSPP,1811.0
Braga,Fafe,PCPPEV,1158.0
Braga,Fafe,BE,182.0
Braga,Fafe,PCTPMRPP,182.0
Braga,Fafe,PSN,113.0
Braga,Fafe,PPM,99.0
Braga,Fafe,PH,61.0
Braga,Fafe,POUS,58.0
Braga,Fafe,MPT,41.0
Braga,Guimarães,PS,40414.0
Braga,Guimarães,PPDPSD,24796.0
Braga,Guimarães,PCPPEV,7325.0
Braga,Guimarães,CDSPP,7046.0
Braga,Guimarães,BE,904.0
Braga,Guimarães,PCTPMRPP,887.0
Braga,Guimarães,PSN,351.0
Braga,Guimarães,PPM,255.0
Braga,Guimarães,MPT,181.0
Braga,Guimarães,PH,148.0
Braga,Guimarães,POUS,145.0
Braga,Póvoa de Lanhoso,PS,5692.0
Braga,Póvoa de Lanhoso,PPDPSD,5309.0
Braga,Póvoa de Lanhoso,CDSPP,920.0
Braga,Póvoa de Lanhoso,PCPPEV,227.0
Braga,Póvoa de Lanhoso,BE,66.0
Braga,Póvoa de Lanhoso,PSN,64.0
Braga,Póvoa de Lanhoso,PPM,44.0
Braga,Póvoa de Lanhoso,POUS,40.0
Braga,Póvoa de Lanhoso,PCTPMRPP,40.0
Braga,Póvoa de Lanhoso,PH,38.0
Braga,Póvoa de Lanhoso,MPT,23.0
Braga,Terras de Bouro,PPDPSD,2533.0
Braga,Terras de Bouro,PS,1707.0
Braga,Terras de Bouro,CDSPP,456.0
Braga,Terras de Bouro,PCPPEV,132.0
Braga,Terras de Bouro,PPM,34.0
Braga,Terras de Bouro,PSN,30.0
Braga,Terras de Bouro,PCTPMRPP,27.0
Braga,Terras de Bouro,BE,26.0
Braga,Terras de Bouro,POUS,17.0
Braga,Terras de Bouro,PH,15.0
Braga,Terras de Bouro,MPT,10.0
Braga,Vieira do Minho,PS,3698.0
Braga,Vieira do Minho,PPDPSD,3535.0
Braga,Vieira do Minho,CDSPP,534.0
Braga,Vieira do Minho,PCPPEV,253.0
Braga,Vieira do Minho,BE,64.0
Braga,Vieira do Minho,PSN,62.0
Braga,Vieira do Minho,PCTPMRPP,50.0
Braga,Vieira do Minho,PPM,43.0
